"id";"nome";"url_detalhes";"tipo_primario";"tipo_secundario";"url_imagem";"geracao";"especie";"altura";"peso";"hp";"ataque";"defesa";"ataque_especial";"defesa_especial";"velocidade";"stats_total"
"#0378";"Regice";"https://pokemondb.net/pokedex/regice";"Ice";"";"https://img.pokemondb.net/sprites/home/normal/2x/regice.jpg";"Generation 3";"Iceberg Pokémon";"1.8";"175.0";"80";"50";"100";"100";"200";"50";"580"
"#0379";"Registeel";"https://pokemondb.net/pokedex/registeel";"Steel";"";"https://img.pokemondb.net/sprites/home/normal/2x/registeel.jpg";"Generation 3";"Iron Pokémon";"1.9";"205.0";"80";"75";"150";"75";"150";"50";"580"
"#0380";"Latias";"https://pokemondb.net/pokedex/latias";"Dragon";"Psychic";"https://img.pokemondb.net/sprites/home/normal/2x/latias.jpg";"Generation 3";"Eon Pokémon";"1.8";"52.0";"80";"100";"120";"140";"150";"110";"700"
"#0381";"Latios";"https://pokemondb.net/pokedex/latios";"Dragon";"Psychic";"https://img.pokemondb.net/sprites/home/normal/2x/latios.jpg";"Generation 3";"Eon Pokémon";"2.3";"70.0";"80";"130";"100";"160";"120";"110";"700"
"#0382";"Kyogre";"https://pokemondb.net/pokedex/kyogre";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/kyogre.jpg";"Generation 3";"Sea Basin Pokémon";"9.8";"430.0";"100";"150";"90";"180";"160";"90";"770"
"#0383";"Groudon";"https://pokemondb.net/pokedex/groudon";"Ground";"";"https://img.pokemondb.net/sprites/home/normal/2x/groudon.jpg";"Generation 3";"Continent Pokémon";"5.0";"999.7";"100";"180";"160";"150";"90";"90";"770"
"#0384";"Rayquaza";"https://pokemondb.net/pokedex/rayquaza";"Dragon";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/rayquaza.jpg";"Generation 3";"Sky High Pokémon";"10.8";"392.0";"105";"180";"100";"180";"100";"115";"780"
"#0385";"Jirachi";"https://pokemondb.net/pokedex/jirachi";"Steel";"Psychic";"https://img.pokemondb.net/sprites/home/normal/2x/jirachi.jpg";"Generation 3";"Wish Pokémon";"0.3";"1.1";"100";"100";"100";"100";"100";"100";"600"
"#0386";"Deoxys";"https://pokemondb.net/pokedex/deoxys";"Psychic";"";"https://img.pokemondb.net/sprites/home/normal/2x/deoxys.jpg";"Generation 3";"DNA Pokémon";"1.7";"60.8";"50";"95";"90";"95";"90";"180";"600"
"#0387";"Turtwig";"https://pokemondb.net/pokedex/turtwig";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/turtwig.jpg";"Generation 4";"Tiny Leaf Pokémon";"0.4";"10.2";"55";"68";"64";"45";"55";"31";"318"
"#0388";"Grotle";"https://pokemondb.net/pokedex/grotle";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/grotle.jpg";"Generation 4";"Grove Pokémon";"1.1";"97.0";"75";"89";"85";"55";"65";"36";"405"
"#0389";"Torterra";"https://pokemondb.net/pokedex/torterra";"Grass";"Ground";"https://img.pokemondb.net/sprites/home/normal/2x/torterra.jpg";"Generation 4";"Continent Pokémon";"2.2";"310.0";"95";"109";"105";"75";"85";"56";"525"
"#0390";"Chimchar";"https://pokemondb.net/pokedex/chimchar";"Fire";"";"https://img.pokemondb.net/sprites/home/normal/2x/chimchar.jpg";"Generation 4";"Chimp Pokémon";"0.5";"6.2";"44";"58";"44";"58";"44";"61";"309"
"#0391";"Monferno";"https://pokemondb.net/pokedex/monferno";"Fire";"Fighting";"https://img.pokemondb.net/sprites/home/normal/2x/monferno.jpg";"Generation 4";"Playful Pokémon";"0.9";"22.0";"64";"78";"52";"78";"52";"81";"405"
"#0392";"Infernape";"https://pokemondb.net/pokedex/infernape";"Fire";"Fighting";"https://img.pokemondb.net/sprites/home/normal/2x/infernape.jpg";"Generation 4";"Flame Pokémon";"1.2";"55.0";"76";"104";"71";"104";"71";"108";"534"
"#0393";"Piplup";"https://pokemondb.net/pokedex/piplup";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/piplup.jpg";"Generation 4";"Penguin Pokémon";"0.4";"5.2";"53";"51";"53";"61";"56";"40";"314"
"#0394";"Prinplup";"https://pokemondb.net/pokedex/prinplup";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/prinplup.jpg";"Generation 4";"Penguin Pokémon";"0.8";"23.0";"64";"66";"68";"81";"76";"50";"405"
"#0395";"Empoleon";"https://pokemondb.net/pokedex/empoleon";"Water";"Steel";"https://img.pokemondb.net/sprites/home/normal/2x/empoleon.jpg";"Generation 4";"Emperor Pokémon";"1.7";"84.5";"84";"86";"88";"111";"101";"60";"530"
"#0396";"Starly";"https://pokemondb.net/pokedex/starly";"Normal";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/starly.jpg";"Generation 4";"Starling Pokémon";"0.3";"2.0";"40";"55";"30";"30";"30";"60";"245"
"#0397";"Staravia";"https://pokemondb.net/pokedex/staravia";"Normal";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/staravia.jpg";"Generation 4";"Starling Pokémon";"0.6";"15.5";"55";"75";"50";"40";"40";"80";"340"
"#0398";"Staraptor";"https://pokemondb.net/pokedex/staraptor";"Normal";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/staraptor.jpg";"Generation 4";"Predator Pokémon";"1.2";"24.9";"85";"120";"70";"50";"60";"100";"485"
"#0399";"Bidoof";"https://pokemondb.net/pokedex/bidoof";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/bidoof.jpg";"Generation 4";"Plump Mouse Pokémon";"0.5";"20.0";"59";"45";"40";"35";"40";"31";"250"
"#0400";"Bibarel";"https://pokemondb.net/pokedex/bibarel";"Normal";"Water";"https://img.pokemondb.net/sprites/home/normal/2x/bibarel.jpg";"Generation 4";"Beaver Pokémon";"1.0";"31.5";"79";"85";"60";"55";"60";"71";"410"
"#0401";"Kricketot";"https://pokemondb.net/pokedex/kricketot";"Bug";"";"https://img.pokemondb.net/sprites/home/normal/2x/kricketot.jpg";"Generation 4";"Cricket Pokémon";"0.3";"2.2";"37";"25";"41";"25";"41";"25";"194"
"#0402";"Kricketune";"https://pokemondb.net/pokedex/kricketune";"Bug";"";"https://img.pokemondb.net/sprites/home/normal/2x/kricketune.jpg";"Generation 4";"Cricket Pokémon";"1.0";"25.5";"77";"85";"51";"55";"51";"65";"384"
"#0403";"Shinx";"https://pokemondb.net/pokedex/shinx";"Electric";"";"https://img.pokemondb.net/sprites/home/normal/2x/shinx.jpg";"Generation 4";"Flash Pokémon";"0.5";"9.5";"45";"65";"34";"40";"34";"45";"263"
"#0404";"Luxio";"https://pokemondb.net/pokedex/luxio";"Electric";"";"https://img.pokemondb.net/sprites/home/normal/2x/luxio.jpg";"Generation 4";"Spark Pokémon";"0.9";"30.5";"60";"85";"49";"60";"49";"60";"363"
"#0405";"Luxray";"https://pokemondb.net/pokedex/luxray";"Electric";"";"https://img.pokemondb.net/sprites/home/normal/2x/luxray.jpg";"Generation 4";"Gleam Eyes Pokémon";"1.4";"42.0";"80";"120";"79";"95";"79";"70";"523"
"#0406";"Budew";"https://pokemondb.net/pokedex/budew";"Grass";"Poison";"https://img.pokemondb.net/sprites/home/normal/2x/budew.jpg";"Generation 4";"Bud Pokémon";"0.2";"1.2";"40";"30";"35";"50";"70";"55";"280"
"#0407";"Roserade";"https://pokemondb.net/pokedex/roserade";"Grass";"Poison";"https://img.pokemondb.net/sprites/home/normal/2x/roserade.jpg";"Generation 4";"Bouquet Pokémon";"0.9";"14.5";"60";"70";"65";"125";"105";"90";"515"
"#0408";"Cranidos";"https://pokemondb.net/pokedex/cranidos";"Rock";"";"https://img.pokemondb.net/sprites/home/normal/2x/cranidos.jpg";"Generation 4";"Head Butt Pokémon";"0.9";"31.5";"67";"125";"40";"30";"30";"58";"350"
"#0409";"Rampardos";"https://pokemondb.net/pokedex/rampardos";"Rock";"";"https://img.pokemondb.net/sprites/home/normal/2x/rampardos.jpg";"Generation 4";"Head Butt Pokémon";"1.6";"102.5";"97";"165";"60";"65";"50";"58";"495"
"#0410";"Shieldon";"https://pokemondb.net/pokedex/shieldon";"Rock";"Steel";"https://img.pokemondb.net/sprites/home/normal/2x/shieldon.jpg";"Generation 4";"Shield Pokémon";"0.5";"57.0";"30";"42";"118";"42";"88";"30";"350"
"#0411";"Bastiodon";"https://pokemondb.net/pokedex/bastiodon";"Rock";"Steel";"https://img.pokemondb.net/sprites/home/normal/2x/bastiodon.jpg";"Generation 4";"Shield Pokémon";"1.3";"149.5";"60";"52";"168";"47";"138";"30";"495"
"#0412";"Burmy";"https://pokemondb.net/pokedex/burmy";"Bug";"";"https://img.pokemondb.net/sprites/home/normal/2x/burmy.jpg";"Generation 4";"Bagworm Pokémon";"0.2";"3.4";"40";"29";"45";"29";"45";"36";"224"
"#0413";"Wormadam";"https://pokemondb.net/pokedex/wormadam";"Bug";"Grass";"https://img.pokemondb.net/sprites/home/normal/2x/wormadam.jpg";"Generation 4";"Bagworm Pokémon";"0.5";"6.5";"60";"69";"95";"69";"95";"36";"424"
"#0414";"Mothim";"https://pokemondb.net/pokedex/mothim";"Bug";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/mothim.jpg";"Generation 4";"Moth Pokémon";"0.9";"23.3";"70";"94";"50";"94";"50";"66";"424"
"#0415";"Combee";"https://pokemondb.net/pokedex/combee";"Bug";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/combee.jpg";"Generation 4";"Tiny Bee Pokémon";"0.3";"5.5";"30";"30";"42";"30";"42";"70";"244"
"#0416";"Vespiquen";"https://pokemondb.net/pokedex/vespiquen";"Bug";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/vespiquen.jpg";"Generation 4";"Beehive Pokémon";"1.2";"38.5";"70";"80";"102";"80";"102";"40";"474"
"#0417";"Pachirisu";"https://pokemondb.net/pokedex/pachirisu";"Electric";"";"https://img.pokemondb.net/sprites/home/normal/2x/pachirisu.jpg";"Generation 4";"EleSquirrel Pokémon";"0.4";"3.9";"60";"45";"70";"45";"90";"95";"405"
"#0418";"Buizel";"https://pokemondb.net/pokedex/buizel";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/buizel.jpg";"Generation 4";"Sea Weasel Pokémon";"0.7";"29.5";"55";"65";"35";"60";"30";"85";"330"
"#0419";"Floatzel";"https://pokemondb.net/pokedex/floatzel";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/floatzel.jpg";"Generation 4";"Sea Weasel Pokémon";"1.1";"33.5";"85";"105";"55";"85";"50";"115";"495"
"#0420";"Cherubi";"https://pokemondb.net/pokedex/cherubi";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/cherubi.jpg";"Generation 4";"Cherry Pokémon";"0.4";"3.3";"45";"35";"45";"62";"53";"35";"275"
"#0421";"Cherrim";"https://pokemondb.net/pokedex/cherrim";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/cherrim.jpg";"Generation 4";"Blossom Pokémon";"0.5";"9.3";"70";"60";"70";"87";"78";"85";"450"
"#0422";"Shellos";"https://pokemondb.net/pokedex/shellos";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/shellos.jpg";"Generation 4";"Sea Slug Pokémon";"0.3";"6.3";"76";"48";"48";"57";"62";"34";"325"
"#0423";"Gastrodon";"https://pokemondb.net/pokedex/gastrodon";"Water";"Ground";"https://img.pokemondb.net/sprites/home/normal/2x/gastrodon.jpg";"Generation 4";"Sea Slug Pokémon";"0.9";"29.9";"111";"83";"68";"92";"82";"39";"475"
"#0424";"Ambipom";"https://pokemondb.net/pokedex/ambipom";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/ambipom.jpg";"Generation 4";"Long Tail Pokémon";"1.2";"20.3";"75";"100";"66";"60";"66";"115";"482"
"#0425";"Drifloon";"https://pokemondb.net/pokedex/drifloon";"Ghost";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/drifloon.jpg";"Generation 4";"Balloon Pokémon";"0.4";"1.2";"90";"50";"34";"60";"44";"70";"348"
"#0426";"Drifblim";"https://pokemondb.net/pokedex/drifblim";"Ghost";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/drifblim.jpg";"Generation 4";"Blimp Pokémon";"1.2";"15.0";"150";"80";"44";"90";"54";"80";"498"
"#0427";"Buneary";"https://pokemondb.net/pokedex/buneary";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/buneary.jpg";"Generation 4";"Rabbit Pokémon";"0.4";"5.5";"55";"66";"44";"44";"56";"85";"350"
"#0428";"Lopunny";"https://pokemondb.net/pokedex/lopunny";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/lopunny.jpg";"Generation 4";"Rabbit Pokémon";"1.3";"28.3";"65";"136";"94";"54";"96";"135";"580"
"#0429";"Mismagius";"https://pokemondb.net/pokedex/mismagius";"Ghost";"";"https://img.pokemondb.net/sprites/home/normal/2x/mismagius.jpg";"Generation 4";"Magical Pokémon";"0.9";"4.4";"60";"60";"60";"105";"105";"105";"495"
"#0430";"Honchkrow";"https://pokemondb.net/pokedex/honchkrow";"Dark";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/honchkrow.jpg";"Generation 4";"Big Boss Pokémon";"0.9";"27.3";"100";"125";"52";"105";"52";"71";"505"
"#0431";"Glameow";"https://pokemondb.net/pokedex/glameow";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/glameow.jpg";"Generation 4";"Catty Pokémon";"0.5";"3.9";"49";"55";"42";"42";"37";"85";"310"
"#0432";"Purugly";"https://pokemondb.net/pokedex/purugly";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/purugly.jpg";"Generation 4";"Tiger Cat Pokémon";"1.0";"43.8";"71";"82";"64";"64";"59";"112";"452"
"#0433";"Chingling";"https://pokemondb.net/pokedex/chingling";"Psychic";"";"https://img.pokemondb.net/sprites/home/normal/2x/chingling.jpg";"Generation 4";"Bell Pokémon";"0.2";"0.6";"45";"30";"50";"65";"50";"45";"285"
"#0434";"Stunky";"https://pokemondb.net/pokedex/stunky";"Poison";"Dark";"https://img.pokemondb.net/sprites/home/normal/2x/stunky.jpg";"Generation 4";"Skunk Pokémon";"0.4";"19.2";"63";"63";"47";"41";"41";"74";"329"
"#0435";"Skuntank";"https://pokemondb.net/pokedex/skuntank";"Poison";"Dark";"https://img.pokemondb.net/sprites/home/normal/2x/skuntank.jpg";"Generation 4";"Skunk Pokémon";"1.0";"38.0";"103";"93";"67";"71";"61";"84";"479"
"#0436";"Bronzor";"https://pokemondb.net/pokedex/bronzor";"Steel";"Psychic";"https://img.pokemondb.net/sprites/home/normal/2x/bronzor.jpg";"Generation 4";"Bronze Pokémon";"0.5";"60.5";"57";"24";"86";"24";"86";"23";"300"
"#0437";"Bronzong";"https://pokemondb.net/pokedex/bronzong";"Steel";"Psychic";"https://img.pokemondb.net/sprites/home/normal/2x/bronzong.jpg";"Generation 4";"Bronze Bell Pokémon";"1.3";"187.0";"67";"89";"116";"79";"116";"33";"500"
"#0438";"Bonsly";"https://pokemondb.net/pokedex/bonsly";"Rock";"";"https://img.pokemondb.net/sprites/home/normal/2x/bonsly.jpg";"Generation 4";"Bonsai Pokémon";"0.5";"15.0";"50";"80";"95";"10";"45";"10";"290"
"#0439";"Mime Jr.";"https://pokemondb.net/pokedex/mime-jr";"Psychic";"Fairy";"https://img.pokemondb.net/sprites/home/normal/2x/mime-jr.jpg";"Generation 4";"Mime Pokémon";"0.6";"13.0";"20";"25";"45";"70";"90";"60";"310"
"#0440";"Happiny";"https://pokemondb.net/pokedex/happiny";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/happiny.jpg";"Generation 4";"Playhouse Pokémon";"0.6";"24.4";"100";"5";"5";"15";"65";"30";"220"
"#0441";"Chatot";"https://pokemondb.net/pokedex/chatot";"Normal";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/chatot.jpg";"Generation 4";"Music Note Pokémon";"0.5";"1.9";"76";"65";"45";"92";"42";"91";"411"
"#0442";"Spiritomb";"https://pokemondb.net/pokedex/spiritomb";"Ghost";"Dark";"https://img.pokemondb.net/sprites/home/normal/2x/spiritomb.jpg";"Generation 4";"Forbidden Pokémon";"1.0";"108.0";"50";"92";"108";"92";"108";"35";"485"
"#0443";"Gible";"https://pokemondb.net/pokedex/gible";"Dragon";"Ground";"https://img.pokemondb.net/sprites/home/normal/2x/gible.jpg";"Generation 4";"Land Shark Pokémon";"0.7";"20.5";"58";"70";"45";"40";"45";"42";"300"
"#0444";"Gabite";"https://pokemondb.net/pokedex/gabite";"Dragon";"Ground";"https://img.pokemondb.net/sprites/home/normal/2x/gabite.jpg";"Generation 4";"Cave Pokémon";"1.4";"56.0";"68";"90";"65";"50";"55";"82";"410"
"#0445";"Garchomp";"https://pokemondb.net/pokedex/garchomp";"Dragon";"Ground";"https://img.pokemondb.net/sprites/home/normal/2x/garchomp.jpg";"Generation 4";"Mach Pokémon";"1.9";"95.0";"108";"170";"115";"120";"95";"92";"700"
"#0446";"Munchlax";"https://pokemondb.net/pokedex/munchlax";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/munchlax.jpg";"Generation 4";"Big Eater Pokémon";"0.6";"105.0";"135";"85";"40";"40";"85";"5";"390"
"#0447";"Riolu";"https://pokemondb.net/pokedex/riolu";"Fighting";"";"https://img.pokemondb.net/sprites/home/normal/2x/riolu.jpg";"Generation 4";"Emanation Pokémon";"0.7";"20.2";"40";"70";"40";"35";"40";"60";"285"
"#0448";"Lucario";"https://pokemondb.net/pokedex/lucario";"Fighting";"Steel";"https://img.pokemondb.net/sprites/home/normal/2x/lucario.jpg";"Generation 4";"Aura Pokémon";"1.3";"57.5";"70";"145";"88";"140";"70";"112";"625"
"#0449";"Hippopotas";"https://pokemondb.net/pokedex/hippopotas";"Ground";"";"https://img.pokemondb.net/sprites/home/normal/2x/hippopotas.jpg";"Generation 4";"Hippo Pokémon";"0.8";"49.5";"68";"72";"78";"38";"42";"32";"330"
"#0450";"Hippowdon";"https://pokemondb.net/pokedex/hippowdon";"Ground";"";"https://img.pokemondb.net/sprites/home/normal/2x/hippowdon.jpg";"Generation 4";"Heavyweight Pokémon";"2.0";"300.0";"108";"112";"118";"68";"72";"47";"525"
"#0451";"Skorupi";"https://pokemondb.net/pokedex/skorupi";"Poison";"Bug";"https://img.pokemondb.net/sprites/home/normal/2x/skorupi.jpg";"Generation 4";"Scorpion Pokémon";"0.8";"12.0";"40";"50";"90";"30";"55";"65";"330"
"#0452";"Drapion";"https://pokemondb.net/pokedex/drapion";"Poison";"Dark";"https://img.pokemondb.net/sprites/home/normal/2x/drapion.jpg";"Generation 4";"Ogre Scorp Pokémon";"1.3";"61.5";"70";"90";"110";"60";"75";"95";"500"
"#0453";"Croagunk";"https://pokemondb.net/pokedex/croagunk";"Poison";"Fighting";"https://img.pokemondb.net/sprites/home/normal/2x/croagunk.jpg";"Generation 4";"Toxic Mouth Pokémon";"0.7";"23.0";"48";"61";"40";"61";"40";"50";"300"
"#0454";"Toxicroak";"https://pokemondb.net/pokedex/toxicroak";"Poison";"Fighting";"https://img.pokemondb.net/sprites/home/normal/2x/toxicroak.jpg";"Generation 4";"Toxic Mouth Pokémon";"1.3";"44.4";"83";"106";"65";"86";"65";"85";"490"
"#0455";"Carnivine";"https://pokemondb.net/pokedex/carnivine";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/carnivine.jpg";"Generation 4";"Bug Catcher Pokémon";"1.4";"27.0";"74";"100";"72";"90";"72";"46";"454"
"#0456";"Finneon";"https://pokemondb.net/pokedex/finneon";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/finneon.jpg";"Generation 4";"Wing Fish Pokémon";"0.4";"7.0";"49";"49";"56";"49";"61";"66";"330"
"#0457";"Lumineon";"https://pokemondb.net/pokedex/lumineon";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/lumineon.jpg";"Generation 4";"Neon Pokémon";"1.2";"24.0";"69";"69";"76";"69";"86";"91";"460"
"#0458";"Mantyke";"https://pokemondb.net/pokedex/mantyke";"Water";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/mantyke.jpg";"Generation 4";"Kite Pokémon";"1.0";"65.0";"45";"20";"50";"60";"120";"50";"345"
"#0459";"Snover";"https://pokemondb.net/pokedex/snover";"Grass";"Ice";"https://img.pokemondb.net/sprites/home/normal/2x/snover.jpg";"Generation 4";"Frost Tree Pokémon";"1.0";"50.5";"60";"62";"50";"62";"60";"40";"334"
"#0460";"Abomasnow";"https://pokemondb.net/pokedex/abomasnow";"Grass";"Ice";"https://img.pokemondb.net/sprites/home/normal/2x/abomasnow.jpg";"Generation 4";"Frost Tree Pokémon";"2.7";"185.0";"90";"132";"105";"132";"105";"30";"594"
"#0461";"Weavile";"https://pokemondb.net/pokedex/weavile";"Dark";"Ice";"https://img.pokemondb.net/sprites/home/normal/2x/weavile.jpg";"Generation 4";"Sharp Claw Pokémon";"1.1";"34.0";"70";"120";"65";"45";"85";"125";"510"
"#0462";"Magnezone";"https://pokemondb.net/pokedex/magnezone";"Electric";"Steel";"https://img.pokemondb.net/sprites/home/normal/2x/magnezone.jpg";"Generation 4";"Magnet Area Pokémon";"1.2";"180.0";"70";"70";"115";"130";"90";"60";"535"
"#0463";"Lickilicky";"https://pokemondb.net/pokedex/lickilicky";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/lickilicky.jpg";"Generation 4";"Licking Pokémon";"1.7";"140.0";"110";"85";"95";"80";"95";"50";"515"
"#0464";"Rhyperior";"https://pokemondb.net/pokedex/rhyperior";"Ground";"Rock";"https://img.pokemondb.net/sprites/home/normal/2x/rhyperior.jpg";"Generation 4";"Drill Pokémon";"2.4";"282.8";"115";"140";"130";"55";"55";"40";"535"
"#0465";"Tangrowth";"https://pokemondb.net/pokedex/tangrowth";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/tangrowth.jpg";"Generation 4";"Vine Pokémon";"2.0";"128.6";"100";"100";"125";"110";"50";"50";"535"
"#0466";"Electivire";"https://pokemondb.net/pokedex/electivire";"Electric";"";"https://img.pokemondb.net/sprites/home/normal/2x/electivire.jpg";"Generation 4";"Thunderbolt Pokémon";"1.8";"138.6";"75";"123";"67";"95";"85";"95";"540"
"#0467";"Magmortar";"https://pokemondb.net/pokedex/magmortar";"Fire";"";"https://img.pokemondb.net/sprites/home/normal/2x/magmortar.jpg";"Generation 4";"Blast Pokémon";"1.6";"68.0";"75";"95";"67";"125";"95";"83";"540"
"#0468";"Togekiss";"https://pokemondb.net/pokedex/togekiss";"Fairy";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/togekiss.jpg";"Generation 4";"Jubilee Pokémon";"1.5";"38.0";"85";"50";"95";"120";"115";"80";"545"
"#0469";"Yanmega";"https://pokemondb.net/pokedex/yanmega";"Bug";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/yanmega.jpg";"Generation 4";"Ogre Darner Pokémon";"1.9";"51.5";"86";"76";"86";"116";"56";"95";"515"
"#0470";"Leafeon";"https://pokemondb.net/pokedex/leafeon";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/leafeon.jpg";"Generation 4";"Verdant Pokémon";"1.0";"25.5";"65";"110";"130";"60";"65";"95";"525"
"#0471";"Glaceon";"https://pokemondb.net/pokedex/glaceon";"Ice";"";"https://img.pokemondb.net/sprites/home/normal/2x/glaceon.jpg";"Generation 4";"Fresh Snow Pokémon";"0.8";"25.9";"65";"60";"110";"130";"95";"65";"525"
